_id,  Yr, Mn,    Date Excel,      Date,     CO2 [ppm],seasonally adjusted [ppm]. ,fit [ppm],  seasonally adjusted fit [ppm], CO2 filled [ppm], seasonally adjusted filled  [ppm], Sta
656ff6983f96ad5aaf969384,2006,2,38763,2006.126,381.98,381.24,381.8,381.05,381.98,381.24, MLO
656ff6983f96ad5aaf969385,2006,3,38791,2006.2027,382.53,381.06,382.68,381.2,382.53,381.06, MLO
656ff6983f96ad5aaf969386,2006,4,38822,2006.2877,384.33,381.68,384.02,381.35,384.33,381.68, MLO
656ff6983f96ad5aaf969387,2006,5,38852,2006.3699,384.89,381.63,384.76,381.5,384.89,381.63, MLO
656ff6983f96ad5aaf969388,2006,6,38883,2006.4548,384,381.52,384.1,381.65,384,381.52, MLO
656ff6983f96ad5aaf969389,2006,7,38913,2006.537,382.25,381.48,382.52,381.79,382.25,381.48, MLO
656ff6983f96ad5aaf96938a,2006,8,38944,2006.6219,380.44,381.93,380.41,381.94,380.44,381.93, MLO
656ff6983f96ad5aaf96938b,2006,9,38975,2006.7068,378.77,382.12,378.72,382.09,378.77,382.12, MLO
656ff6983f96ad5aaf96938c,2006,10,39005,2006.789,379.03,382.49,378.79,382.23,379.03,382.49, MLO
656ff6983f96ad5aaf96938d,2006,11,39036,2006.874,380.11,382.28,380.24,382.38,380.11,382.28, MLO
656ff6983f96ad5aaf96938e,2006,12,39066,2006.9562,381.63,382.51,381.66,382.53,381.63,382.51, MLO
656ff6983f96ad5aaf96938f,2007,1,39097,2007.0411,382.55,382.49,382.76,382.68,382.55,382.49, MLO
656ff6983f96ad5aaf969390,2007,2,39128,2007.126,383.68,382.94,383.59,382.84,383.68,382.94, MLO
656ff6983f96ad5aaf969391,2007,3,39156,2007.2027,384.31,382.84,384.47,382.98,384.31,382.84, MLO
656ff6983f96ad5aaf969392,2007,4,39187,2007.2877,386.19,383.54,385.81,383.14,386.19,383.54, MLO
656ff6983f96ad5aaf969393,2007,5,39217,2007.3699,386.38,383.12,386.56,383.3,386.38,383.12, MLO
656ff6983f96ad5aaf969394,2007,6,39248,2007.4548,385.85,383.37,385.91,383.46,385.85,383.37, MLO
656ff6983f96ad5aaf969395,2007,7,39278,2007.537,384.41,383.64,384.35,383.61,384.41,383.64, MLO
656ff6983f96ad5aaf969396,2007,8,39309,2007.6219,381.81,383.3,382.25,383.78,381.81,383.3, MLO
656ff6983f96ad5aaf969397,2007,9,39340,2007.7068,380.83,384.19,380.57,383.94,380.83,384.19, MLO
656ff6983f96ad5aaf969398,2007,10,39370,2007.789,380.83,384.3,380.64,384.1,380.83,384.3, MLO
656ff6983f96ad5aaf969399,2007,11,39401,2007.874,382.32,384.5,382.1,384.25,382.32,384.5, MLO
656ff6983f96ad5aaf96939a,2007,12,39431,2007.9562,383.58,384.47,383.53,384.4,383.58,384.47, MLO
656ff6983f96ad5aaf96939b,2008,1,39462,2008.041,385.04,384.98,384.63,384.55,385.04,384.98, MLO
656ff6983f96ad5aaf96939c,2008,2,39493,2008.1257,385.81,385.07,385.45,384.7,385.81,385.07, MLO
656ff6983f96ad5aaf96939d,2008,3,39522,2008.2049,385.8,384.3,386.35,384.83,385.8,384.3, MLO
656ff6983f96ad5aaf96939e,2008,4,39553,2008.2896,386.74,384.05,387.7,384.99,386.74,384.05, MLO
656ff6983f96ad5aaf96939f,2008,5,39583,2008.3716,388.48,385.21,388.42,385.15,388.48,385.21, MLO
656ff6983f96ad5aaf9693a0,2008,6,39614,2008.4563,388.02,385.56,387.75,385.31,388.02,385.56, MLO
656ff6983f96ad5aaf9693a1,2008,7,39644,2008.5383,386.22,385.48,386.19,385.48,386.22,385.48, MLO
656ff6983f96ad5aaf9693a2,2008,8,39675,2008.623,384.05,385.57,384.09,385.65,384.05,385.57, MLO
656ff6983f96ad5aaf9693a3,2008,9,39706,2008.7077,383.05,386.43,382.42,385.81,383.05,386.43, MLO
656ff6983f96ad5aaf9693a4,2008,10,39736,2008.7896,382.75,386.22,382.51,385.97,382.75,386.22, MLO
656ff6983f96ad5aaf9693a5,2008,11,39767,2008.8743,383.98,386.16,383.98,386.13,383.98,386.16, MLO
656ff6983f96ad5aaf9693a6,2008,12,39797,2008.9563,385.08,385.97,385.41,386.28,385.08,385.97, MLO
656ff6983f96ad5aaf9693a7,2009,1,39828,2009.0411,386.63,386.56,386.52,386.44,386.63,386.56, MLO
656ff6983f96ad5aaf9693a8,2009,2,39859,2009.126,387.1,386.36,387.36,386.6,387.1,386.36, MLO
656ff6983f96ad5aaf9693a9,2009,3,39887,2009.2027,388.5,387.02,388.24,386.74,388.5,387.02, MLO
656ff6983f96ad5aaf9693aa,2009,4,39918,2009.2877,389.54,386.87,389.6,386.91,389.54,386.87, MLO
656ff6983f96ad5aaf9693ab,2009,5,39948,2009.3699,390.15,386.86,390.36,387.08,390.15,386.86, MLO
656ff6983f96ad5aaf9693ac,2009,6,39979,2009.4548,389.6,387.11,389.73,387.26,389.6,387.11, MLO
656ff6983f96ad5aaf9693ad,2009,7,40009,2009.537,388.05,387.27,388.19,387.45,388.05,387.27, MLO
656ff6983f96ad5aaf9693ae,2009,8,40040,2009.6219,386.06,387.56,386.12,387.65,386.06,387.56, MLO
656ff6983f96ad5aaf9693af,2009,9,40071,2009.7068,384.64,388.01,384.48,387.87,384.64,388.01, MLO
656ff6983f96ad5aaf9693b0,2009,10,40101,2009.789,384.32,387.81,384.61,388.08,384.32,387.81, MLO
656ff6983f96ad5aaf9693b1,2009,11,40132,2009.874,386.05,388.24,386.14,388.31,386.05,388.24, MLO
656ff6983f96ad5aaf9693b2,2009,12,40162,2009.9562,387.48,388.38,387.65,388.53,387.48,388.38, MLO
656ff6983f96ad5aaf9693b3,2010,1,40193,2010.0411,388.55,388.49,388.84,388.76,388.55,388.49, MLO
656ff6983f96ad5aaf9693b4,2010,2,40224,2010.126,390.08,389.33,389.75,388.99,390.08,389.33, MLO
656ff6983f96ad5aaf9693b5,2010,3,40252,2010.2027,391.02,389.54,390.68,389.18,391.02,389.54, MLO
656ff6983f96ad5aaf9693b6,2010,4,40283,2010.2877,392.39,389.71,392.09,389.39,392.39,389.71, MLO
656ff6983f96ad5aaf9693b7,2010,5,40313,2010.3699,393.24,389.95,392.88,389.59,393.24,389.95, MLO
656ff6983f96ad5aaf9693b8,2010,6,40344,2010.4548,392.26,389.76,392.25,389.77,392.26,389.76, MLO
656ff6983f96ad5aaf9693b9,2010,7,40374,2010.537,390.35,389.57,390.69,389.95,390.35,389.57, MLO
656ff6983f96ad5aaf9693ba,2010,8,40405,2010.6219,388.53,390.03,388.58,390.12,388.53,390.03, MLO
656ff6983f96ad5aaf9693bb,2010,9,40436,2010.7068,386.85,390.23,386.89,390.29,386.85,390.23, MLO
656ff6983f96ad5aaf9693bc,2010,10,40466,2010.789,387.18,390.68,386.96,390.44,387.18,390.68, MLO
656ff6983f96ad5aaf9693bd,2010,11,40497,2010.874,388.69,390.89,388.43,390.6,388.69,390.89, MLO
656ff6983f96ad5aaf9693be,2010,12,40527,2010.9562,389.83,390.73,389.86,390.73,389.83,390.73, MLO
656ff6983f96ad5aaf9693bf,2011,1,40558,2011.0411,391.33,391.26,390.95,390.87,391.33,391.26, MLO
656ff6983f96ad5aaf9693c0,2011,2,40589,2011.126,391.96,391.21,391.77,391.01,391.96,391.21, MLO
656ff6983f96ad5aaf9693c1,2011,3,40617,2011.2027,392.49,391,392.63,391.13,392.49,391, MLO
656ff6983f96ad5aaf9693c2,2011,4,40648,2011.2877,393.4,390.72,393.97,391.27,393.4,390.72, MLO
656ff6983f96ad5aaf9693c3,2011,5,40678,2011.3699,394.33,391.03,394.71,391.41,394.33,391.03, MLO
656ff6983f96ad5aaf9693c4,2011,6,40709,2011.4548,393.75,391.24,394.05,391.57,393.75,391.24, MLO
656ff6983f96ad5aaf9693c5,2011,7,40739,2011.537,392.64,391.86,392.48,391.74,392.64,391.86, MLO
656ff6983f96ad5aaf9693c6,2011,8,40770,2011.6219,390.25,391.75,390.37,391.91,390.25,391.75, MLO
656ff6983f96ad5aaf9693c7,2011,9,40801,2011.7068,389.05,392.44,388.69,392.09,389.05,392.44, MLO
656ff6983f96ad5aaf9693c8,2011,10,40831,2011.789,388.98,392.49,388.78,392.27,388.98,392.49, MLO
656ff6983f96ad5aaf9693c9,2011,11,40862,2011.874,390.3,392.5,390.28,392.46,390.3,392.5, MLO
656ff6983f96ad5aaf9693ca,2011,12,40892,2011.9562,391.86,392.76,391.76,392.64,391.86,392.76, MLO
656ff6983f96ad5aaf9693cb,2012,1,40923,2012.041,393.13,393.07,392.91,392.83,393.13,393.07, MLO
656ff6983f96ad5aaf9693cc,2012,2,40954,2012.1257,393.42,392.66,393.79,393.02,393.42,392.66, MLO
656ff6983f96ad5aaf9693cd,2012,3,40983,2012.2049,394.43,392.92,394.74,393.21,394.43,392.92, MLO
656ff6983f96ad5aaf9693ce,2012,4,41014,2012.2896,396.51,393.79,396.15,393.41,396.51,393.79, MLO
656ff6983f96ad5aaf9693cf,2012,5,41044,2012.3716,396.96,393.65,396.92,393.62,396.96,393.65, MLO
656ff6983f96ad5aaf9693d0,2012,6,41075,2012.4563,395.97,393.48,396.3,393.84,395.97,393.48, MLO
656ff6983f96ad5aaf9693d1,2012,7,41105,2012.5383,394.6,393.85,394.77,394.06,394.6,393.85, MLO
656ff6983f96ad5aaf9693d2,2012,8,41136,2012.623,392.61,394.15,392.72,394.29,392.61,394.15, MLO
656ff6983f96ad5aaf9693d3,2012,9,41167,2012.7077,391.2,394.61,391.1,394.53,391.2,394.61, MLO
656ff6983f96ad5aaf9693d4,2012,10,41197,2012.7896,391.09,394.6,391.27,394.77,391.09,394.6, MLO
656ff6983f96ad5aaf9693d5,2012,11,41228,2012.8743,393.03,395.22,392.84,395.01,393.03,395.22, MLO
656ff6983f96ad5aaf9693d6,2012,12,41258,2012.9563,394.42,395.31,394.36,395.24,394.42,395.31, MLO
656ff6983f96ad5aaf9693d7,2013,1,41289,2013.0411,395.69,395.63,395.56,395.48,395.69,395.63, MLO
656ff6983f96ad5aaf9693d8,2013,2,41320,2013.126,396.94,396.18,396.47,395.71,396.94,396.18, MLO
656ff6983f96ad5aaf9693d9,2013,3,41348,2013.2027,397.35,395.86,397.42,395.91,397.35,395.86, MLO
656ff6983f96ad5aaf9693da,2013,4,41379,2013.2877,398.44,395.74,398.84,396.12,398.44,395.74, MLO
656ff6983f96ad5aaf9693db,2013,5,41409,2013.3699,400.06,396.74,399.64,396.32,400.06,396.74, MLO
656ff6983f96ad5aaf9693dc,2013,6,41440,2013.4548,398.96,396.44,399.02,396.52,398.96,396.44, MLO
656ff6983f96ad5aaf9693dd,2013,7,41470,2013.537,397.45,396.67,397.46,396.71,397.45,396.67, MLO
656ff6983f96ad5aaf9693de,2013,8,41501,2013.6219,395.49,397,395.35,396.91,395.49,397, MLO
656ff6983f96ad5aaf9693df,2013,9,41532,2013.7068,393.47,396.88,393.67,397.1,393.47,396.88, MLO
656ff6983f96ad5aaf9693e0,2013,10,41562,2013.789,393.77,397.3,393.76,397.27,393.77,397.3, MLO
656ff6983f96ad5aaf9693e1,2013,11,41593,2013.874,395.27,397.48,395.27,397.46,395.27,397.48, MLO
656ff6983f96ad5aaf9693e2,2013,12,41623,2013.9562,396.9,397.8,396.74,397.63,396.9,397.8, MLO
656ff6983f96ad5aaf9693e3,2014,1,41654,2014.0411,398.01,397.94,397.88,397.8,398.01,397.94, MLO
656ff6983f96ad5aaf9693e4,2014,2,41685,2014.126,398.18,397.42,398.74,397.97,398.18,397.42, MLO
656ff6983f96ad5aaf9693e5,2014,3,41713,2014.2027,399.56,398.06,399.64,398.13,399.56,398.06, MLO
656ff6983f96ad5aaf9693e6,2014,4,41744,2014.2877,401.43,398.73,401.02,398.3,401.43,398.73, MLO
656ff6983f96ad5aaf9693e7,2014,5,41774,2014.3699,401.98,398.65,401.78,398.45,401.98,398.65, MLO
656ff6983f96ad5aaf9693e8,2014,6,41805,2014.4548,401.41,398.89,401.12,398.61,401.41,398.89, MLO
656ff6983f96ad5aaf9693e9,2014,7,41835,2014.537,399.17,398.38,399.52,398.77,399.17,398.38, MLO
656ff6983f96ad5aaf9693ea,2014,8,41866,2014.6219,397.3,398.81,397.37,398.93,397.3,398.81, MLO
656ff6983f96ad5aaf9693eb,2014,9,41897,2014.7068,395.49,398.9,395.65,399.09,395.49,398.9, MLO
656ff6983f96ad5aaf9693ec,2014,10,41927,2014.789,395.74,399.27,395.73,399.25,395.74,399.27, MLO
656ff6983f96ad5aaf9693ed,2014,11,41958,2014.874,397.32,399.53,397.23,399.42,397.32,399.53, MLO
656ff6983f96ad5aaf9693ee,2014,12,41988,2014.9562,398.88,399.79,398.7,399.58,398.88,399.79, MLO
656ff6983f96ad5aaf9693ef,2015,1,42019,2015.0411,399.95,399.88,399.84,399.76,399.95,399.88, MLO
656ff6983f96ad5aaf9693f0,2015,2,42050,2015.126,400.4,399.64,400.71,399.94,400.4,399.64, MLO
656ff6983f96ad5aaf9693f1,2015,3,42078,2015.2027,401.6,400.1,401.62,400.1,401.6,400.1, MLO
656ff6983f96ad5aaf9693f2,2015,4,42109,2015.2877,403.52,400.81,403.03,400.3,403.52,400.81, MLO
656ff6983f96ad5aaf9693f3,2015,5,42139,2015.3699,404.04,400.7,403.83,400.5,404.04,400.7, MLO
656ff6983f96ad5aaf9693f4,2015,6,42170,2015.4548,402.81,400.28,403.22,400.72,402.81,400.28, MLO
656ff6983f96ad5aaf9693f5,2015,7,42200,2015.537,401.54,400.75,401.7,400.95,401.54,400.75, MLO
656ff6983f96ad5aaf9693f6,2015,8,42231,2015.6219,398.93,400.45,399.65,401.21,398.93,400.45, MLO
656ff6983f96ad5aaf9693f7,2015,9,42262,2015.7068,397.43,400.86,398.05,401.49,397.43,400.86, MLO
656ff6983f96ad5aaf9693f8,2015,10,42292,2015.789,398.22,401.76,398.26,401.79,398.22,401.76, MLO
656ff6983f96ad5aaf9693f9,2015,11,42323,2015.874,400.17,402.39,399.9,402.1,400.17,402.39, MLO
656ff6983f96ad5aaf9693fa,2015,12,42353,2015.9562,401.82,402.73,401.52,402.41,401.82,402.73, MLO
656ff6983f96ad5aaf9693fb,2016,1,42384,2016.041,402.58,402.51,402.81,402.73,402.58,402.51, MLO
656ff6983f96ad5aaf9693fc,2016,2,42415,2016.1257,404.09,403.33,403.81,403.04,404.09,403.33, MLO
656ff6983f96ad5aaf9693fd,2016,3,42444,2016.2049,404.79,403.25,404.86,403.31,404.79,403.25, MLO
656ff6983f96ad5aaf9693fe,2016,4,42475,2016.2896,407.5,404.75,406.36,403.59,407.5,404.75, MLO
656ff6983f96ad5aaf9693ff,2016,5,42505,2016.3716,407.59,404.24,407.19,403.84,407.59,404.24, MLO
656ff6983f96ad5aaf969400,2016,6,42536,2016.4563,406.94,404.43,406.57,404.08,406.94,404.43, MLO
656ff6983f96ad5aaf969401,2016,7,42566,2016.5383,404.43,403.67,405.03,404.3,404.43,403.67, MLO
656ff6983f96ad5aaf969402,2016,8,42597,2016.623,402.17,403.72,402.93,404.53,402.17,403.72, MLO
656ff6983f96ad5aaf969403,2016,9,42628,2016.7077,400.95,404.39,401.28,404.75,400.95,404.39, MLO
656ff6983f96ad5aaf969404,2016,10,42658,2016.7896,401.43,404.98,401.42,404.96,401.43,404.98, MLO
656ff6983f96ad5aaf969405,2016,11,42689,2016.8743,403.57,405.79,402.97,405.17,403.57,405.79, MLO
656ff6983f96ad5aaf969406,2016,12,42719,2016.9563,404.48,405.39,404.47,405.36,404.48,405.39, MLO
656ff6983f96ad5aaf969407,2017,1,42750,2017.0411,406,405.94,405.64,405.55,406,405.94, MLO
656ff6983f96ad5aaf969408,2017,2,42781,2017.126,406.57,405.81,406.51,405.74,406.57,405.81, MLO
656ff6983f96ad5aaf969409,2017,3,42809,2017.2027,406.99,405.48,407.42,405.9,406.99,405.48, MLO
656ff6983f96ad5aaf96940a,2017,4,42840,2017.2877,408.88,406.15,408.81,406.07,408.88,406.15, MLO
656ff6983f96ad5aaf96940b,2017,5,42870,2017.3699,409.84,406.49,409.58,406.23,409.84,406.49, MLO
656ff6983f96ad5aaf96940c,2017,6,42901,2017.4548,409.05,406.5,408.91,406.39,409.05,406.5, MLO
656ff6983f96ad5aaf96940d,2017,7,42931,2017.537,407.13,406.34,407.3,406.54,407.13,406.34, MLO
656ff6983f96ad5aaf96940e,2017,8,42962,2017.6219,405.17,406.7,405.13,406.7,405.17,406.7, MLO
656ff6983f96ad5aaf96940f,2017,9,42993,2017.7068,403.2,406.65,403.39,406.85,403.2,406.65, MLO
656ff6983f96ad5aaf969410,2017,10,43023,2017.789,403.57,407.13,403.45,407,403.57,407.13, MLO
656ff6983f96ad5aaf969411,2017,11,43054,2017.874,405.1,407.33,404.95,407.16,405.1,407.33, MLO
656ff6983f96ad5aaf969412,2017,12,43084,2017.9562,406.68,407.59,406.42,407.31,406.68,407.59, MLO
656ff6983f96ad5aaf969413,2018,1,43115,2018.0411,407.98,407.91,407.55,407.46,407.98,407.91, MLO
656ff6983f96ad5aaf969414,2018,2,43146,2018.126,408.36,407.59,408.4,407.62,408.36,407.59, MLO
656ff6983f96ad5aaf969415,2018,3,43174,2018.2027,409.21,407.69,409.31,407.77,409.21,407.69, MLO
656ff6983f96ad5aaf969416,2018,4,43205,2018.2877,410.23,407.5,410.71,407.96,410.23,407.5, MLO
656ff6983f96ad5aaf969417,2018,5,43235,2018.3699,411.23,407.87,411.51,408.15,411.23,407.87, MLO
656ff6983f96ad5aaf969418,2018,6,43266,2018.4548,410.82,408.26,410.89,408.37,410.82,408.26, MLO
656ff6983f96ad5aaf969419,2018,7,43296,2018.537,408.83,408.04,409.35,408.59,408.83,408.04, MLO
656ff6983f96ad5aaf96941a,2018,8,43327,2018.6219,407.02,408.56,407.27,408.85,407.02,408.56, MLO
656ff6983f96ad5aaf96941b,2018,9,43358,2018.7068,405.53,408.98,405.64,409.12,405.53,408.98, MLO
656ff6983f96ad5aaf96941c,2018,10,43388,2018.789,405.93,409.5,405.82,409.38,405.93,409.5, MLO
656ff6983f96ad5aaf96941d,2018,11,43419,2018.874,408.04,410.28,407.44,409.65,408.04,410.28, MLO
656ff6983f96ad5aaf96941e,2018,12,43449,2018.9562,409.17,410.08,409.02,409.91,409.17,410.08, MLO
656ff6983f96ad5aaf96941f,2019,1,43480,2019.0411,410.85,410.78,410.25,410.17,410.85,410.78, MLO
656ff6983f96ad5aaf969420,2019,2,43511,2019.126,411.59,410.82,411.19,410.41,411.59,410.82, MLO
656ff6983f96ad5aaf969421,2019,3,43539,2019.2027,411.91,410.39,412.16,410.63,411.91,410.39, MLO
656ff6983f96ad5aaf969422,2019,4,43570,2019.2877,413.46,410.71,413.62,410.85,413.46,410.71, MLO
656ff6983f96ad5aaf969423,2019,5,43600,2019.3699,414.76,411.39,414.44,411.07,414.76,411.39, MLO
656ff6983f96ad5aaf969424,2019,6,43631,2019.4548,413.89,411.33,413.83,411.29,413.89,411.33, MLO
656ff6983f96ad5aaf969425,2019,7,43661,2019.537,411.78,410.99,412.27,411.51,411.78,410.99, MLO
656ff6983f96ad5aaf969426,2019,8,43692,2019.6219,410.01,411.55,410.15,411.73,410.01,411.55, MLO
656ff6983f96ad5aaf969427,2019,9,43723,2019.7068,408.48,411.94,408.47,411.95,408.48,411.94, MLO
656ff6983f96ad5aaf969428,2019,10,43753,2019.789,408.4,411.98,408.6,412.17,408.4,411.98, MLO
656ff6983f96ad5aaf969429,2019,11,43784,2019.874,410.16,412.41,410.17,412.39,410.16,412.41, MLO
656ff6983f96ad5aaf96942a,2019,12,43814,2019.9562,411.81,412.73,411.71,412.6,411.81,412.73, MLO
656ff6983f96ad5aaf96942b,2020,1,43845,2020.041,413.3,413.24,412.9,412.82,413.3,413.24, MLO
656ff6983f96ad5aaf96942c,2020,2,43876,2020.1257,414.05,413.28,413.81,413.03,414.05,413.28, MLO
656ff6983f96ad5aaf96942d,2020,3,43905,2020.2049,414.45,412.9,414.79,413.22,414.45,412.9, MLO
656ff6983f96ad5aaf96942e,2020,4,43936,2020.2896,416.11,413.33,416.22,413.43,416.11,413.33, MLO
656ff6983f96ad5aaf96942f,2020,5,43966,2020.3716,417.15,413.77,417,413.62,417.15,413.77, MLO
656ff6983f96ad5aaf969430,2020,6,43997,2020.4563,416.29,413.75,416.34,413.82,416.29,413.75, MLO
656ff6983f96ad5aaf969431,2020,7,44027,2020.5383,414.42,413.65,414.75,414.02,414.42,413.65, MLO
656ff6983f96ad5aaf969432,2020,8,44058,2020.623,412.52,414.09,412.61,414.22,412.52,414.09, MLO
656ff6983f96ad5aaf969433,2020,9,44089,2020.7077,411.18,414.67,410.91,414.42,411.18,414.67, MLO
656ff6983f96ad5aaf969434,2020,10,44119,2020.7896,411.12,414.71,411.03,414.61,411.12,414.71, MLO
656ff6983f96ad5aaf969435,2020,11,44150,2020.8743,412.88,415.13,412.57,414.8,412.88,415.13, MLO
656ff6983f96ad5aaf969436,2020,12,44180,2020.9563,413.89,414.8,414.07,414.97,413.89,414.8, MLO
656ff6983f96ad5aaf969437,2021,1,44211,2021.0411,415.15,415.08,415.23,415.15,415.15,415.08, MLO
656ff6983f96ad5aaf969438,2021,2,44242,2021.126,416.48,415.7,416.11,415.33,416.48,415.7, MLO
656ff6983f96ad5aaf969439,2021,3,44270,2021.2027,417.16,415.64,417.02,415.48,417.16,415.64, MLO
656ff6983f96ad5aaf96943a,2021,4,44301,2021.2877,418.24,415.48,418.43,415.65,418.24,415.48, MLO
656ff6983f96ad5aaf96943b,2021,5,44331,2021.3699,418.95,415.56,419.21,415.82,418.95,415.56, MLO
656ff6983f96ad5aaf96943c,2021,6,44362,2021.4548,418.7,416.13,418.54,415.99,418.7,416.13, MLO
656ff6983f96ad5aaf96943d,2021,7,44392,2021.537,416.65,415.85,416.93,416.17,416.65,415.85, MLO
656ff6983f96ad5aaf96943e,2021,8,44423,2021.6219,414.34,415.89,414.77,416.35,414.34,415.89, MLO
656ff6983f96ad5aaf96943f,2021,9,44454,2021.7068,412.91,416.39,413.04,416.54,412.91,416.39, MLO
656ff6983f96ad5aaf969440,2021,10,44484,2021.789,413.55,417.15,413.14,416.73,413.55,417.15, MLO
656ff6983f96ad5aaf969441,2021,11,44515,2021.874,414.82,417.08,414.68,416.91,414.82,417.08, MLO
656ff6983f96ad5aaf969442,2021,12,44545,2021.9562,416.43,417.36,416.18,417.08,416.43,417.36, MLO
656ff6983f96ad5aaf969443,2022,1,44576,2022.0411,418.01,417.95,417.33,417.24,418.01,417.95, MLO
656ff6983f96ad5aaf969444,2022,2,44607,2022.126,418.99,418.21,418.19,417.4,418.99,418.21, MLO
656ff6983f96ad5aaf969445,2022,3,44635,2022.2027,418.45,416.92,419.08,417.53,418.45,416.92, MLO
656ff6983f96ad5aaf969446,2022,4,44666,2022.2877,420.02,417.25,420.47,417.68,420.02,417.25, MLO
656ff6983f96ad5aaf969447,2022,5,44696,2022.3699,420.77,417.37,421.24,417.84,420.77,417.37, MLO
656ff6983f96ad5aaf969448,2022,6,44727,2022.4548,420.68,418.1,420.56,418,420.68,418.1, MLO
656ff6983f96ad5aaf969449,2022,7,44757,2022.537,418.68,417.87,418.94,418.18,418.68,417.87, MLO
656ff6983f96ad5aaf96944a,2022,8,44788,2022.6219,416.76,418.31,416.77,418.36,416.76,418.31, MLO
656ff6983f96ad5aaf96944b,2022,9,44819,2022.7068,415.41,418.9,415.04,418.55,415.41,418.9, MLO
656ff6983f96ad5aaf96944c,2022,10,44849,2022.789,415.31,418.92,415.15,418.75,415.31,418.92, MLO
656ff6983f96ad5aaf96944d,2022,11,44880,2022.874,417.04,419.3,416.71,418.95,417.04,419.3, MLO
656ff6983f96ad5aaf96944e,2022,12,44910,2022.9562,418.47,419.4,418.25,419.15,418.47,419.4, MKO
656ff6983f96ad5aaf96944f,2023,1,44941,2023.0411,419.23,419.17,419.45,419.37,419.23,419.17, MKO
656ff6983f96ad5aaf969450,2023,2,44972,2023.126,420.33,419.56,420.38,419.6,420.33,419.56, MKO
656ff6983f96ad5aaf969451,2023,3,45000,2023.2027,420.51,418.98,421.37,419.81,420.51,418.98, MLO
656ff6983f96ad5aaf969452,2023,4,45031,2023.2877,422.73,419.96,422.86,420.07,422.73,419.96, MLO
656ff6983f96ad5aaf969453,2023,5,45061,2023.3699,423.78,420.37,423.74,420.33,423.78,420.37, MLO
656ff6983f96ad5aaf969454,2023,6,45092,2023.4548,423.39,420.81,423.17,420.61,423.39,420.81, MLO
656ff6983f96ad5aaf969455,2023,7,45122,2023.537,421.62,420.82,421.66,420.89,421.62,420.82, MLO
656ff6983f96ad5aaf969456,2023,8,45153,2023.6219,419.56,421.11,419.58,421.18,419.56,421.11, MLO
656ff6983f96ad5aaf969457,2023,9,45184,2023.7068,418.07,421.57,417.96,421.48,418.07,421.57, MLO
656ff6983f96ad5aaf969458,2023,10,45214,2023.789,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99, MLO
656ff6983f96ad5aaf969459,2023,11,45245,2023.874,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99, MLO
656ff6983f96ad5aaf96945a,2023,12,45275,2023.9562,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99, MLO
